Charging Station,Duration (min),Total Energy (kWh),Nº cartão EVIO,date
CAP_SON_MAI_00004,114.433,6.95,150,2024-02-29
CAP_SON_MAI_00004,225.517,14.04,150,2024-02-26
CAP_SON_MAI_00010,2.617,0.12,150,2024-02-19
